0	0.23	2
0.23	0.68	0
0.68	1.15	1
1.15	1.49	0
1.49	2.83	1
2.83	3.42	0
3.42	4.47	1
4.47	4.75	0
4.75	5.15	2
5.15	5.32	0
5.32	5.59	1
5.59	5.95	0
5.95	6.26	2
6.26	6.37	0
6.37	9.18	1
9.18	9.67	0
9.67	10.04	2
10.04	10.39	0
10.39	12.04	1
12.04	12.59	0
12.59	15.13	1
15.13	16.12	0
16.12	18.4	1
18.4	18.69	0
18.69	19.1	2
19.1	19.42	0
19.42	20.22	1
20.22	20.71	0
20.71	21.24	2
21.24	21.77	0
21.77	23.31	1
23.31	23.57	0
23.57	25.42	1
25.42	25.71	0
25.71	26.09	2
26.09	27.89	0
27.89	28.82	2
28.82	30.66	0
30.66	31.4	2
31.4	32.48	0
32.48	34.38	2
34.38	34.51	0
34.51	35.01	1
35.01	35.53	0
35.53	35.75	1
35.75	36.05	0
36.05	37.54	1
37.54	38.16	0
38.16	38.5	1
38.5	38.96	0
38.96	41.8	1
41.8	42.02	0
42.02	42.18	1
42.18	42.38	0
42.38	42.9	2
42.9	43.03	0
43.03	43.3	1
43.3	43.57	0
43.57	44.99	1
44.99	45.77	0
45.77	45.95	2
45.95	46.14	3
46.14	48.11	1
48.11	48.41	0
48.41	48.82	2
48.82	49.01	0
49.01	49.92	1
49.92	50.83	0
50.83	51.45	2
51.45	52.2	0
52.2	53.17	1
53.17	53.72	0
53.72	55.03	1
55.03	55.48	0
55.48	55.87	2
55.87	56.28	0
56.28	58.71	1
58.71	59.16	0
59.16	59.49	2
59.49	60.83	0
60.83	62.18	2
62.18	64.08	0
64.08	64.29	2
64.29	65.06	0
65.06	66.3	2
66.3	66.7	0
66.7	67.74	1
67.74	68.31	0
68.31	68.97	2
68.97	69.28	0
69.28	69.49	1
69.49	70.06	0
70.06	70.83	1
70.83	71.28	0
71.28	72.05	2
72.05	72.21	0
72.21	72.81	1
72.81	72.99	0
72.99	73.53	1
73.53	73.55	3
73.55	73.81	2
73.81	74.33	3
74.33	76.16	1
76.16	76.92	0
76.92	77.23	2
77.23	78.01	0
78.01	79.17	2
79.17	79.55	0
79.55	79.9	1
79.9	80.62	0
80.62	80.9	2
80.9	82.37	0
82.37	82.87	2
82.87	83.68	0
83.68	84.42	1
84.42	85.66	0
85.66	89.7	2
89.7	89.93	0
89.93	90.42	1
90.42	90.56	0
90.56	92.24	2
92.24	92.65	0
92.65	93.22	1
93.22	93.29	0
93.29	93.67	2
93.67	93.73	3
93.73	95.17	1
95.17	95.72	0
