0	0.52	0
0.52	4.6	1
4.6	5.11	2
5.11	5.62	1
5.62	6.13	2
6.13	9.19	1
9.19	9.7	0
9.7	10.21	2
10.21	15.31	1
15.31	15.82	0
15.82	18.37	1
18.37	18.88	0
18.88	19.39	2
19.39	20.41	1
20.41	21.43	2
21.43	25.51	1
25.51	26.02	2
26.02	28.06	0
28.06	29.08	2
29.08	30.61	0
30.61	31.63	2
31.63	32.14	0
32.14	35.2	2
35.2	35.71	0
35.71	36.22	2
36.22	37.75	1
37.75	38.26	0
38.26	41.83	1
41.83	42.34	0
42.34	42.85	2
42.85	45.4	1
45.4	45.91	0
45.91	46.42	2
46.42	47.95	1
47.95	48.46	0
48.46	48.97	2
48.97	49.99	1
49.99	50.5	0
50.5	51.52	2
51.52	52.03	0
52.03	55.09	1
55.09	55.6	0
55.6	56.11	2
56.11	58.66	1
58.66	59.17	0
59.17	59.68	2
59.68	60.7	0
60.7	62.23	2
62.23	63.76	0
63.76	66.31	2
66.31	66.82	0
66.82	67.84	1
67.84	68.35	0
68.35	69.37	2
69.37	69.88	0
69.88	70.9	1
70.9	71.41	0
71.41	72.43	2
72.43	72.94	1
72.94	73.45	0
73.45	74.47	2
74.47	76.51	1
76.51	77.02	0
77.02	77.53	2
77.53	78.04	0
78.04	79.57	2
79.57	80.08	1
80.08	80.59	0
80.59	81.1	2
81.1	82.12	0
82.12	83.14	2
83.14	83.65	0
83.65	85.18	1
85.18	85.69	0
85.69	92.32	2
92.32	92.83	0
92.83	93.34	1
93.34	94.36	2
94.36	94.87	1
94.87	98.44	2
98.44	98.95	1
98.95	100.99	2
100.99	101.5	1
101.5	104.56	2
104.56	105.07	1
105.07	106.6	2
106.6	113.74	1
113.74	114.25	0
114.25	114.76	2
114.76	116.29	0
116.29	123.94	2
123.94	124.45	0
124.45	129.55	2
129.55	130.06	1
130.06	131.08	0
131.08	132.1	2
132.1	132.61	0
132.61	134.14	2
134.14	134.65	1
134.65	135.16	0
135.16	137.2	1
137.2	137.71	2
137.71	139.24	1
139.24	140.77	2
140.77	141.28	1
141.28	144.34	2
144.34	144.85	0
144.85	145.36	1
145.36	146.89	2
146.89	150.46	1
150.46	150.97	0
150.97	152.5	2
152.5	164.23	1
164.23	164.74	0
164.74	169.84	2
169.84	172.39	1
172.39	173.41	2
173.41	173.92	1
173.92	176.98	2
176.98	178	0
178	181.06	2
181.06	184.12	1
184.12	184.63	2
184.63	185.14	1
185.14	186.16	2
186.16	187.69	1
187.69	188.2	2
188.2	189.22	0
189.22	190.24	1
190.24	192.28	2
192.28	194.83	1
194.83	197.38	2
197.38	198.4	1
198.4	198.91	0
198.91	205.03	1
205.03	205.54	2
205.54	206.56	0
206.56	210.64	2
210.64	211.66	0
211.66	212.17	2
212.17	212.68	0
212.68	213.19	2
213.19	216.25	1
216.25	216.76	0
216.76	218.29	1
218.29	221.86	2
221.86	222.37	0
222.37	223.9	2
223.9	229	1
229	231.55	2
231.55	232.06	0
232.06	233.08	2
233.08	233.59	0
233.59	234.1	2
234.1	235.63	0
235.63	236.14	2
236.14	237.16	0
237.16	238.69	1
238.69	239.2	0
239.2	245.32	2
245.32	245.83	0
245.83	246.34	2
246.34	247.87	1
247.87	250.93	2
250.93	251.95	0
251.95	256.03	2
256.03	256.54	1
256.54	259.09	2
259.09	259.6	1
259.6	261.13	2
261.13	263.17	0
263.17	263.68	1
263.68	266.23	2
266.23	270.31	1
270.31	274.39	2
274.39	274.9	0
274.9	275.41	2
275.41	276.43	0
276.43	276.94	2
276.94	277.96	0
277.96	278.47	2
278.47	279.49	0
279.49	280	2
280	280.51	0
280.51	282.04	2
282.04	282.55	0
282.55	284.59	2
284.59	285.1	1
285.1	287.14	2
287.14	287.65	0
287.65	290.2	2
290.2	292.24	0
292.24	293.26	2
293.26	294.28	0
294.28	295.3	2
295.3	295.81	0
295.81	296.83	1
296.83	297.85	0
297.85	298.87	2
298.87	299.38	0
299.38	299.89	2
299.89	300.4	0
300.4	303.46	1
303.46	303.97	0
303.97	304.48	2
304.48	307.54	1
307.54	308.56	0
308.56	312.13	2
312.13	312.64	0
312.64	313.66	1
313.66	315.19	2
315.19	316.72	1
316.72	317.23	0
317.23	321.82	2
321.82	324.88	1
