0	0.52	0
0.52	2.05	2
2.05	2.56	0
2.56	9.7	1
9.7	10.21	0
10.21	13.78	1
13.78	14.29	0
14.29	17.35	1
17.35	17.86	0
17.86	19.39	1
19.39	21.43	2
21.43	22.45	0
22.45	25	1
25	25.51	0
25.51	27.55	1
27.55	28.06	0
28.06	30.1	1
30.1	30.61	0
30.61	37.75	1
37.75	38.26	2
38.26	39.28	1
39.28	40.3	2
40.3	43.36	1
43.36	43.87	0
43.87	46.42	1
46.42	47.44	0
47.44	55.09	1
55.09	60.19	2
60.19	60.7	0
60.7	62.23	1
62.23	62.74	2
62.74	63.25	0
63.25	64.78	1
64.78	67.33	2
67.33	70.39	1
70.39	71.41	0
71.41	71.92	1
71.92	74.47	2
74.47	74.98	0
74.98	76	2
76	76.51	0
76.51	78.04	2
78.04	79.06	1
79.06	79.57	2
79.57	82.12	1
82.12	82.63	2
82.63	83.14	0
83.14	83.65	1
83.65	85.69	2
85.69	86.2	1
86.2	88.24	2
88.24	89.77	0
89.77	91.81	2
91.81	99.46	1
99.46	100.48	0
100.48	104.05	1
104.05	104.56	0
104.56	105.58	2
105.58	113.23	1
113.23	115.78	2
115.78	119.35	1
119.35	119.86	0
119.86	120.37	2
120.37	120.88	1
120.88	124.96	2
124.96	130.06	1
130.06	130.57	0
130.57	133.63	1
133.63	134.14	2
134.14	136.18	1
136.18	137.2	2
137.2	139.24	1
139.24	140.26	0
140.26	144.85	1
144.85	146.38	2
146.38	146.89	0
146.89	147.4	2
147.4	147.91	1
147.91	149.95	2
149.95	150.46	0
150.46	154.54	1
154.54	155.05	0
155.05	161.68	1
161.68	162.19	0
162.19	162.7	2
162.7	166.78	1
166.78	167.29	0
167.29	167.8	2
167.8	172.39	1
172.39	174.43	2
174.43	179.02	1
179.02	179.53	0
179.53	184.63	1
184.63	185.14	2
185.14	185.65	0
185.65	188.2	1
188.2	188.71	0
188.71	193.3	1
193.3	194.32	0
194.32	195.85	1
195.85	196.36	0
196.36	209.11	1
209.11	210.13	2
210.13	210.64	0
210.64	211.66	1
211.66	212.17	0
212.17	214.21	1
214.21	214.72	0
214.72	220.84	1
220.84	221.35	2
221.35	225.43	1
225.43	225.94	0
225.94	234.61	1
234.61	237.67	2
237.67	243.79	1
243.79	244.3	2
244.3	245.32	1
245.32	246.85	0
246.85	262.66	1
262.66	263.17	0
263.17	264.19	1
264.19	264.7	2
264.7	265.21	1
265.21	266.23	2
266.23	266.74	0
266.74	267.25	2
267.25	267.76	0
267.76	268.27	1
268.27	270.82	2
270.82	271.33	0
271.33	272.35	1
272.35	272.86	0
272.86	275.41	2
275.41	282.04	1
282.04	282.55	0
282.55	287.14	1
287.14	287.65	0
287.65	290.71	1
290.71	291.22	0
291.22	293.26	1
293.26	293.77	2
293.77	296.83	1
296.83	297.34	0
297.34	297.85	1
297.85	298.36	0
298.36	300.91	1
300.91	301.42	2
301.42	302.44	0
302.44	303.97	1
303.97	304.99	2
304.99	305.5	0
305.5	306.01	2
306.01	307.54	1
307.54	310.6	2
310.6	311.11	0
311.11	315.19	2
315.19	315.7	0
315.7	317.23	2
317.23	317.74	0
317.74	318.76	1
318.76	319.27	2
319.27	319.78	1
319.78	321.31	2
321.31	323.35	1
323.35	324.37	2
324.37	324.88	0
324.88	336.61	2
336.61	337.12	0
337.12	337.63	2
337.63	338.14	1
338.14	340.18	2
340.18	340.69	0
340.69	349.87	2
349.87	350.38	0
350.38	361.09	2
361.09	361.6	0
361.6	371.29	2
371.29	371.8	0
371.8	382.51	2
382.51	383.02	0
383.02	396.79	2
396.79	397.3	0
397.3	400.87	2
400.87	401.38	0
401.38	404.95	2
404.95	405.46	1
405.46	406.48	2
406.48	406.99	0
406.99	408.52	2
408.52	409.03	0
409.03	417.19	2
417.19	417.7	0
417.7	420.76	2
420.76	421.27	0
421.27	427.9	2
427.9	428.92	0
428.92	433.51	2
433.51	434.02	0
434.02	443.2	2
443.2	443.71	0
443.71	444.22	2
444.22	446.77	1
446.77	449.32	2
449.32	450.85	0
450.85	451.36	2
451.36	452.38	1
452.38	456.97	2
456.97	457.99	0
457.99	458.5	1
458.5	461.05	2
461.05	461.56	0
461.56	464.11	2
464.11	465.64	1
465.64	471.76	2
471.76	472.78	0
472.78	484.51	2
484.51	485.02	0
485.02	490.12	2
490.12	490.63	0
490.63	498.28	2
498.28	498.79	1
498.79	499.3	0
499.3	500.32	2
500.32	500.83	0
500.83	501.34	2
501.34	501.85	0
501.85	507.46	2
507.46	507.97	0
507.97	510.01	2
510.01	512.05	1
512.05	513.58	2
513.58	514.09	0
514.09	519.7	2
519.7	520.21	0
520.21	523.78	2
523.78	524.29	0
524.29	524.8	1
524.8	526.33	2
526.33	526.84	1
526.84	530.41	2
530.41	531.43	0
531.43	534.49	1
534.49	536.02	2
536.02	536.53	1
536.53	537.04	2
537.04	540.1	1
540.1	542.14	2
542.14	543.67	0
543.67	545.71	2
545.71	546.22	0
546.22	550.3	2
550.3	551.32	0
551.32	552.85	2
552.85	553.87	0
553.87	556.93	1
556.93	566.62	2
566.62	567.13	0
567.13	567.64	1
567.64	575.29	2
575.29	575.8	0
575.8	576.82	2
576.82	577.33	1
577.33	578.35	2
578.35	579.37	0
579.37	586.51	2
586.51	587.53	0
587.53	596.71	2
596.71	597.22	0
597.22	597.81	2
