0	0.4	0
0.4	0.5	3
0.5	0.62	0
0.62	1.64	1
1.64	4.7	2
4.7	6.74	1
6.74	7.76	2
7.76	7.9	1
7.9	8	3
8	9.8	1
9.8	10.1	3
10.1	10.71	1
10.71	11.73	0
11.73	14.28	2
14.28	16.32	1
16.32	16.83	0
16.83	17.34	1
17.34	20.4	2
20.4	20.91	1
20.91	21.93	2
21.93	22.95	1
22.95	23.97	2
23.97	25.5	1
25.5	27.03	2
27.03	27.54	1
27.54	28.05	2
28.05	29.58	0
29.58	29.6	1
29.6	29.7	3
29.7	30.19	1
30.19	30.7	0
30.7	32.74	1
32.74	33.76	0
33.76	34.78	2
34.78	35.29	0
35.29	37.33	1
37.33	38.35	0
38.35	39.88	2
39.88	40.39	0
40.39	41.92	1
41.92	42.94	2
42.94	43.45	0
43.45	44.98	1
44.98	46	2
46	47.53	0
47.53	48.55	1
48.55	48.8	2
48.8	48.9	3
48.9	49.16	2
49.16	51.71	1
51.71	52.73	2
52.73	53.24	0
53.24	54.26	1
54.26	54.77	2
54.77	58.34	1
58.34	58.85	0
58.85	64.46	1
64.46	64.97	2
64.97	67.01	1
67.01	67.52	2
67.52	68.03	0
68.03	68.54	1
68.54	69.05	2
69.05	72.11	1
72.11	72.7	2
72.7	73	3
73	73.43	2
73.43	75.6	1
75.6	76	3
76	77.4	1
77.4	77.91	0
77.91	80.46	2
80.46	80.97	0
80.97	84.03	2
84.03	84.54	0
84.54	85.56	1
85.56	90.66	2
90.66	91.17	0
91.17	94.23	1
94.23	97.29	2
97.29	98.31	1
98.31	101.37	2
101.37	101.88	1
101.88	102.39	2
102.39	107.49	1
107.49	108	2
108	108.51	1
108.51	109.53	2
109.53	110.04	1
110.04	110.55	0
110.55	114.12	2
114.12	118.4	1
118.4	118.6	3
118.6	129.62	1
129.62	130.13	2
130.13	131.15	0
131.15	132.17	1
132.17	132.68	0
132.68	133.7	1
133.7	134.21	0
134.21	136.25	1
136.25	138.29	0
138.29	139.31	1
139.31	139.82	0
139.82	140.4	2
140.4	140.5	3
140.5	143.49	2
143.49	144	0
144	144.2	2
144.2	144.3	3
144.3	144.61	2
144.61	145.12	0
145.12	147.16	2
147.16	147.67	1
147.67	149.71	2
149.71	150.73	1
150.73	156.34	2
156.34	157.36	0
157.36	158.38	2
158.38	159.4	1
159.4	163.48	2
163.48	165.01	1
165.01	165.5	2
165.5	165.6	3
165.6	165.62	2
165.62	167.66	1
167.66	168.68	2
168.68	169.7	1
169.7	173.78	2
173.78	174.29	1
174.29	175.31	0
175.31	175.82	2
175.82	176.84	0
176.84	181.43	2
