0	0.02	0
0.02	2.05	2
2.05	3.07	1
3.07	4.09	2
4.09	5.11	1
5.11	8.17	2
8.17	9.19	1
9.19	10.21	2
10.21	11.74	1
11.74	18.37	2
18.37	18.88	0
18.88	19.9	2
19.9	20.41	1
20.41	22.45	2
22.45	25	1
25	25.51	2
25.51	26.53	1
26.53	27.04	2
27.04	28.57	1
28.57	30.61	2
30.61	34.18	1
34.18	34.69	0
34.69	37.75	1
37.75	39.28	2
39.28	39.79	0
39.79	42.34	2
42.34	43.2	1
43.2	43.3	3
43.3	43.97	1
43.97	44.48	2
44.48	44.99	1
44.99	52.2	2
52.2	52.3	3
52.3	58.35	2
58.35	59.37	0
59.37	62.43	2
62.43	62.94	0
62.94	66	1
66	66.51	2
66.51	68.55	1
68.55	68.8	2
68.8	68.9	3
68.9	69.67	2
69.67	72.22	1
72.22	73.3	2
73.3	73.5	3
73.5	73.6	2
73.6	73.7	3
73.7	74.05	2
74.05	74.56	1
74.56	75.07	2
75.07	75.4	1
75.4	76.1	3
76.1	76.2	1
76.2	76.3	3
76.3	77.5	1
77.5	77.6	3
77.6	77.8	1
77.8	77.9	3
77.9	78	1
78	78.4	3
78.4	79.1	1
79.1	79.4	3
79.4	79.8	1
79.8	79.9	3
79.9	79.93	1
79.93	80	2
80	80.1	3
80.1	80.2	2
80.2	80.3	3
80.3	81.66	2
81.66	81.8	1
81.8	82.2	3
82.2	84.5	1
84.5	84.6	3
84.6	85.2	1
85.2	85.4	3
85.4	87.6	1
87.6	87.8	3
87.8	89.9	1
89.9	90	3
90	90.31	1
90.31	93.2	2
93.2	93.3	3
93.3	94.49	2
94.49	94.6	1
94.6	94.7	3
94.7	95.4	1
95.4	95.6	3
95.6	95.7	1
95.7	95.8	3
95.8	97.95	1
97.95	98.2	2
98.2	98.3	3
98.3	98.56	2
98.56	99.07	1
99.07	99.2	2
99.2	99.5	3
99.5	100.3	2
100.3	100.4	3
100.4	100.49	2
100.49	102.02	1
102.02	102.3	2
102.3	102.5	3
102.5	102.8	2
102.8	102.9	3
102.9	105.38	2
105.38	105.89	1
105.89	109.46	2
109.46	109.6	1
109.6	109.7	3
109.7	110.58	1
110.58	111	2
111	111.1	3
111.1	114.76	2
114.76	120.2	1
120.2	120.3	3
120.3	124.2	1
124.2	124.3	3
124.3	125.67	1
125.67	127.71	2
127.71	132.3	1
132.3	133.32	2
133.32	134.34	1
134.34	134.85	2
134.85	137.91	1
137.91	140.97	2
140.97	141.5	1
141.5	141.6	3
141.6	143.11	1
143.11	143.62	2
143.62	144.64	1
144.64	150.25	2
150.25	152.29	1
152.29	152.8	2
152.8	153.31	1
153.31	153.82	0
153.82	158.41	1
158.41	158.92	0
158.92	162.49	1
162.49	163	0
163	164.8	1
164.8	165	3
165	165.4	1
165.4	165.5	3
165.5	167.8	1
167.8	167.9	3
167.9	174.11	1
174.11	174.7	2
174.7	174.9	3
174.9	175.33	2
175.33	176.35	1
176.35	179.92	2
179.92	180.94	1
180.94	181	2
181	181.2	3
181.2	186.24	2
186.24	186.75	1
186.75	188.28	2
188.28	188.7	1
188.7	189.2	3
189.2	189.29	1
189.29	190.1	2
190.1	190.4	3
190.4	190.5	2
190.5	190.7	3
190.7	190.8	2
190.8	190.9	3
190.9	194.99	2
194.99	196.01	1
196.01	196.52	2
196.52	197.03	0
197.03	199.58	1
199.58	201.11	2
201.11	201.62	0
201.62	203.15	1
203.15	203.66	0
203.66	207.23	1
207.23	207.74	2
207.74	211.2	1
211.2	211.4	3
211.4	213.6	1
213.6	213.7	3
213.7	214.16	1
214.16	214.2	2
214.2	214.3	3
214.3	215.9	2
215.9	216	3
216	216.2	2
216.2	216.3	3
216.3	219.56	2
219.56	220.07	1
220.07	221.5	2
221.5	221.7	3
221.7	221.8	2
221.8	221.9	1
221.9	222	3
222	227.51	1
227.51	229	2
229	229.1	3
229.1	229.14	2
229.14	229.65	1
229.65	234.2	2
234.2	234.3	3
234.3	234.34	2
234.34	234.5	1
234.5	234.6	3
234.6	237.2	1
237.2	237.5	3
