0	0.52	0
0.52	2.05	1
2.05	2.56	0
2.56	3.58	2
3.58	8.17	1
8.17	8.68	2
8.68	9.19	1
9.19	9.7	0
9.7	14.29	1
14.29	14.8	2
14.8	15.31	1
15.31	15.4	2
15.4	15.5	3
15.5	16.43	2
16.43	17.96	1
17.96	18.1	2
18.1	18.2	3
18.2	21.12	2
21.12	22.65	1
22.65	23.16	2
23.16	24.69	1
24.69	25.71	2
25.71	31.83	1
31.83	32.34	0
32.34	34.89	1
34.89	35.3	0
35.3	35.7	3
35.7	35.8	0
35.8	41	1
41	41.5	3
41.5	44.3	1
44.3	44.7	3
44.7	45.37	1
45.37	46.9	2
46.9	48.94	1
48.94	50.47	2
50.47	50.98	1
50.98	51.49	0
51.49	51.6	1
51.6	51.7	3
51.7	51.8	1
51.8	51.9	3
51.9	54.75	1
54.75	55.77	2
55.77	56.79	1
56.79	57.3	0
57.3	57.4	1
57.4	57.9	3
57.9	58.31	1
58.31	61.37	2
61.37	63.41	1
63.41	66.98	2
66.98	68	1
68	83.3	2
83.3	83.81	0
83.81	90.4	2
90.4	90.7	3
90.7	91.25	2
91.25	91.76	0
91.76	97.4	2
97.4	98.1	3
98.1	98.9	2
98.9	99	3
99	100	2
100	100.2	3
100.2	101.4	2
101.4	101.5	3
101.5	108.16	2
108.16	108.3	1
108.3	108.9	3
108.9	110.8	1
110.8	111.82	2
111.82	112.9	1
112.9	113	3
113	113.96	1
113.96	114.5	2
114.5	114.6	3
114.6	114.7	2
114.7	114.8	3
114.8	114.9	2
114.9	115	3
115	117.32	2
117.32	117.83	0
117.83	118.9	1
118.9	119.5	3
119.5	119.96	1
119.96	120.47	0
120.47	121.49	2
121.49	122	1
122	122.9	2
122.9	123	3
123	123.1	2
123.1	123.2	3
123.2	123.22	2
123.22	123.73	1
123.73	127.81	2
127.81	128.1	1
128.1	128.2	3
128.2	130.46	1
130.46	131.48	2
131.48	131.99	0
131.99	132.4	1
132.4	132.5	3
132.5	136.68	1
136.68	138.72	2
138.72	139.23	1
139.23	139.74	0
139.74	140.25	1
140.25	140.76	0
140.76	144.8	1
144.8	144.9	3
144.9	144.94	1
144.94	145.8	2
145.8	145.9	3
145.9	146.06	2
146.06	146.1	1
146.1	146.2	3
146.2	150.24	1
150.24	156.6	2
156.6	156.7	3
156.7	157	2
157	157.1	3
157.1	158.6	2
158.6	159.11	0
159.11	164.21	1
164.21	164.72	0
164.72	167.27	1
167.27	167.78	0
167.78	168.2	2
168.2	168.3	3
168.3	168.9	2
168.9	169.41	0
169.41	169.92	1
169.92	176.2	2
176.2	176.5	3
176.5	178.38	2
178.38	179	1
179	179.1	3
179.1	179.5	1
179.5	180	2
180	180.1	3
180.1	180.11	2
180.11	181.64	1
181.64	182.15	2
182.15	183.17	1
183.17	185.72	2
185.72	186.74	1
186.74	187.5	2
187.5	187.7	3
187.7	187.96	2
187.96	188.47	1
188.47	190	2
190	192.04	1
192.04	192.55	0
192.55	209.89	2
209.89	210.4	0
210.4	213.46	2
213.46	213.97	1
213.97	216.01	2
216.01	216.52	0
216.52	217.03	1
217.03	219.07	2
219.07	219.3	1
219.3	219.4	3
219.4	219.6	1
219.6	219.7	3
219.7	221.82	1
221.82	222.33	0
222.33	224.88	2
224.88	225.39	1
225.39	225.6	2
225.6	225.8	3
225.8	226.1	2
226.1	226.61	0
226.61	235.28	2
235.28	235.79	1
235.79	235.9	2
235.9	236.1	3
236.1	236.4	2
236.4	236.6	3
236.6	240.27	2
240.27	240.78	0
240.78	241.29	1
241.29	242.31	2
242.31	243.84	1
243.84	250.98	2
250.98	252.51	0
252.51	255.57	2
255.57	260.2	1
260.2	260.7	3
260.7	262.19	1
262.19	264.7	2
264.7	264.8	3
264.8	264.84	2
264.84	265.5	1
265.5	265.6	3
265.6	268.3	1
268.3	268.4	3
268.4	268.61	1
268.61	270.14	2
270.14	271.16	1
271.16	271.67	2
271.67	273.2	1
273.2	273.71	0
273.71	274.73	2
274.73	275.1	1
275.1	275.3	3
275.3	275.44	1
275.44	277.2	2
277.2	277.4	3
277.4	277.6	2
277.6	277.7	3
277.7	279.2	2
279.2	279.3	3
279.3	280.6	2
280.6	280.8	3
280.8	281.8	2
281.8	282	3
282	282.1	2
282.1	282.2	3
282.2	282.46	2
282.46	285.01	1
285.01	285.52	0
285.52	295.72	2
295.72	296	1
296	296.3	3
296.3	297.04	1
297.04	297.55	2
297.55	298.06	0
298.06	299.08	1
299.08	299.59	0
299.59	303.8	1
303.8	304	3
304	304.38	1
304.38	305.7	2
305.7	305.9	3
305.9	306.62	2
306.62	307.64	0
307.64	308.15	1
308.15	308.66	2
308.66	310.19	1
310.19	310.7	0
310.7	312.74	2
312.74	313.25	0
313.25	314.78	2
314.78	317.33	1
317.33	317.84	2
317.84	321.92	1
321.92	322.94	2
322.94	323.45	0
323.45	330.08	2
330.08	330.59	0
330.59	330.9	1
330.9	331	3
331	331.2	1
331.2	335.28	2
335.28	335.79	0
335.79	337.83	2
337.83	338.85	1
338.85	339.87	2
339.87	340.38	0
340.38	341.4	2
341.4	344.46	1
344.46	344.97	0
344.97	345.4	1
345.4	345.8	3
345.8	349.45	1
349.45	350.47	2
350.47	353.53	1
353.53	356	2
356	356.5	3
356.5	356.58	2
356.58	359.64	1
359.64	362.6	2
362.6	362.7	3
362.7	362.8	2
362.8	362.9	3
362.9	363.41	2
363.41	364.94	1
364.94	365.45	2
365.45	366.47	1
366.47	366.9	2
366.9	367	3
367	367.08	2
367.08	367.59	1
367.59	368.1	2
368.1	369.12	1
369.12	369.63	2
369.63	369.8	1
369.8	370.2	3
370.2	371.56	1
371.56	372.58	2
372.58	372.8	1
372.8	372.9	3
372.9	375.23	1
375.23	378.3	2
378.3	378.6	3
378.6	386.24	2
386.24	387.77	0
387.77	390.32	1
390.32	390.83	2
390.83	391.85	1
391.85	392.36	0
392.36	394.4	1
394.4	394.91	0
394.91	395.93	1
395.93	396.95	0
396.95	403.07	1
403.07	403.4	2
403.4	403.6	3
403.6	404.4	2
404.4	404.5	3
404.5	404.9	2
404.9	405.9	1
405.9	406.4	3
406.4	406.42	1
406.42	406.7	2
406.7	406.8	3
406.8	407	2
407	407.2	3
407.2	414.88	2
414.88	415	1
415	415.1	3
415.1	415.49	1
415.49	416.51	2
416.51	422.12	1
422.12	422.63	2
422.63	433.34	1
433.34	433.85	0
433.85	434.1	1
434.1	434.2	3
434.2	434.46	1
434.46	435.48	0
435.48	442.2	1
442.2	442.4	3
442.4	442.5	1
442.5	442.6	3
442.6	442.7	1
442.7	442.8	3
442.8	443	1
443	443.2	3
443.2	443.9	1
443.9	444	3
444	446.38	1
446.38	446.89	0
446.89	449.95	1
449.95	450.46	0
450.46	453.52	2
453.52	454.54	1
454.54	455.05	2
455.05	458.62	1
458.62	459.13	0
459.13	460.66	2
460.66	462.19	0
462.19	463.21	1
463.21	463.72	0
463.72	465.25	2
465.25	467.29	0
467.29	470.86	1
470.86	470.9	2
470.9	471	3
471	471.2	2
471.2	471.3	3
471.3	475.14	2
475.14	475.65	0
475.65	477.69	1
477.69	479.22	2
479.22	483.3	1
483.3	483.81	0
483.81	484.32	2
484.32	488.91	1
488.91	491.46	2
491.46	493.5	1
493.5	493.8	2
493.8	493.9	3
493.9	494	2
494	494.1	3
494.1	494.2	2
494.2	494.3	3
494.3	494.82	2
494.82	494.9	1
494.9	495	3
495	497.98	1
497.98	498.49	0
498.49	501.04	1
501.04	501.55	0
501.55	507.16	1
507.16	507.67	0
507.67	508.4	2
508.4	508.6	3
508.6	508.8	2
508.8	508.9	3
508.9	508.99	2
508.99	509	1
509	509.2	3
509.2	510.21	1
510.21	510.72	2
510.72	514.29	1
514.29	515.82	2
515.82	518.37	1
518.37	518.88	0
518.88	519.2	2
519.2	519.3	3
519.3	522.04	2
522.04	522.55	0
522.55	522.7	1
522.7	522.8	3
522.8	524.69	1
524.69	525.2	0
525.2	528.26	1
528.26	528.77	0
528.77	538.97	1
538.97	539.99	2
539.99	541.01	1
541.01	541.52	2
541.52	548.66	1
548.66	549.17	0
549.17	551.72	1
551.72	552.23	0
552.23	552.74	2
552.74	552.9	1
552.9	553.1	3
553.1	555.49	1
555.49	556.4	2
556.4	556.7	3
556.7	558.34	2
558.34	559.3	1
559.3	559.4	3
559.4	559.46	1
559.46	560.99	2
560.99	567.11	1
567.11	570.17	2
570.17	573.23	1
573.23	573.74	0
573.74	574.76	1
574.76	577.82	2
577.82	581.39	1
581.39	584.4	2
584.4	584.5	3
584.5	584.55	2
584.55	588.12	1
588.12	588.5	2
588.5	588.6	3
588.6	588.73	2
588.73	590.26	1
590.26	591.28	2
591.28	592.3	1
592.3	592.81	0
592.81	593.32	1
593.32	593.83	0
593.83	596.38	1
596.38	597.4	0
597.4	597.5	2
597.5	597.6	3
597.6	598.01	2
598.01	598.52	1
598.52	599.54	2
599.54	600.56	1
600.56	600.6	0
