0	0.01	0
0.01	0.8	2
0.8	1.1	3
1.1	1.2	2
1.2	1.3	3
1.3	13.67	2
13.67	14.5	1
14.5	14.7	3
14.7	14.89	1
14.89	15.6	2
15.6	15.7	3
15.7	17.03	2
17.03	17.54	0
17.54	23.66	2
23.66	27.74	1
27.74	28.25	2
28.25	28.7	1
28.7	28.8	3
28.8	30.9	1
30.9	31.9	2
31.9	32.1	3
32.1	32.12	2
32.12	32.2	1
32.2	32.4	3
32.4	33.34	1
33.34	38.44	2
38.44	44.7	1
44.7	44.8	3
44.8	46.19	1
46.19	46.4	2
46.4	46.5	3
46.5	46.8	2
46.8	51.39	1
51.39	51.7	2
51.7	51.9	3
51.9	52.1	2
52.1	56.5	1
56.5	56.6	3
56.6	58.6	1
58.6	58.7	3
58.7	58.8	1
58.8	59.3	3
59.3	64.53	1
64.53	65.4	2
65.4	65.6	3
65.6	65.75	2
65.75	72.9	1
72.9	73	3
73	76.56	1
76.56	78.09	2
78.09	79.62	1
79.62	81.66	2
81.66	82.17	1
82.17	82.68	0
82.68	83.19	2
83.19	85.23	1
85.23	87	2
87	87.3	3
87.3	87.57	2
87.57	88.1	1
88.1	88.4	3
88.4	88.89	1
88.89	88.9	2
88.9	89	3
89	89.1	2
89.1	89.2	3
89.2	89.3	2
89.3	89.4	3
89.4	94.5	2
94.5	94.7	3
94.7	96.9	2
96.9	97	3
97	97.1	2
97.1	97.4	3
97.4	101.01	2
101.01	101.52	1
101.52	102.03	0
102.03	103.4	2
103.4	103.6	3
103.6	109.88	2
109.88	117.2	1
117.2	117.3	3
117.3	119.1	1
119.1	119.3	3
119.3	119.36	1
119.36	119.87	2
119.87	120.38	0
120.38	123.2	1
123.2	123.3	3
123.3	125.07	1
125.07	125.58	2
125.58	129.8	1
129.8	129.9	3
129.9	130.27	1
130.27	131.29	2
131.29	136.9	1
136.9	137.92	2
137.92	138.43	1
138.43	139.45	0
139.45	144.7	1
144.7	144.8	3
144.8	148.22	1
148.22	148.73	2
148.73	158.42	1
158.42	158.93	2
158.93	160.5	1
160.5	160.6	3
160.6	161.5	1
161.5	161.8	3
161.8	163.41	1
163.41	166.47	2
166.47	166.5	1
166.5	166.6	3
166.6	169.63	1
169.63	170.14	2
170.14	172.18	1
172.18	173.71	2
173.71	174.22	0
174.22	174.7	2
174.7	174.8	3
174.8	174.83	2
174.83	175.34	1
175.34	178.91	2
178.91	184.52	1
184.52	185.03	0
185.03	186.56	1
186.56	187.07	2
187.07	191.8	1
191.8	191.9	3
191.9	197.37	1
197.37	198.9	2
198.9	200.3	1
200.3	200.5	3
200.5	203.8	1
203.8	204	3
204	204.4	1
204.4	204.5	3
204.5	206.03	1
206.03	206.2	2
206.2	206.3	3
206.3	206.8	2
206.8	206.9	3
206.9	208	2
208	208.2	3
208.2	208.98	2
208.98	210	1
210	210.9	2
210.9	211	3
211	211.63	2
211.63	213.16	1
213.16	213.67	2
213.67	214.18	1
214.18	215.2	2
215.2	216.22	1
216.22	218.77	2
218.77	219.28	1
219.28	219.79	0
219.79	221.83	1
221.83	223.36	2
223.36	223.87	0
223.87	225.91	2
225.91	226.42	0
226.42	228.46	1
228.46	229.48	2
229.48	229.99	0
229.99	232.03	1
232.03	232.54	2
232.54	237.64	1
237.64	238.15	2
238.15	240.19	1
240.19	244.27	2
244.27	244.78	1
244.78	245.29	2
245.29	245.8	1
245.8	246.31	0
246.31	248.86	2
248.86	249.37	1
249.37	249.88	2
249.88	253.96	1
253.96	254.98	2
254.98	257.02	1
257.02	257.3	2
257.3	257.4	3
