0	0.52	0
0.52	2.05	1
2.05	7.66	2
7.66	8.17	0
8.17	9.7	2
9.7	10.72	1
10.72	11.23	2
11.23	12.25	1
12.25	13.27	2
13.27	13.78	0
13.78	14.29	1
14.29	15.31	2
15.31	16.33	0
16.33	19.9	1
19.9	20.41	2
20.41	21.94	1
21.94	22.45	2
22.45	24.9	1
24.9	25	3
25	26.12	1
26.12	26.63	2
26.63	28.2	1
28.2	28.4	3
28.4	28.87	1
28.87	29.38	0
29.38	30.4	1
30.4	30.91	0
30.91	31.93	1
31.93	32.44	0
32.44	32.95	2
32.95	33.97	1
33.97	34.48	2
34.48	37.03	1
37.03	38.56	0
38.56	40.6	1
40.6	41.11	2
41.11	41.62	0
41.62	42.13	1
42.13	42.64	0
42.64	44.4	1
44.4	44.7	3
44.7	44.8	1
44.8	44.9	3
44.9	45.08	1
45.08	45.1	2
45.1	45.2	3
45.2	46.2	2
46.2	46.7	1
46.7	46.8	3
46.8	46.81	1
46.81	46.9	2
46.9	47.2	3
47.2	47.3	2
47.3	47.4	3
47.4	48.5	2
48.5	48.8	3
48.8	49.3	2
49.3	49.4	3
49.4	49.65	2
49.65	49.7	1
49.7	50.2	3
50.2	51.68	1
51.68	52.19	0
52.19	53.21	1
53.21	53.72	2
53.72	57.29	1
57.29	58.31	2
58.31	59.84	1
59.84	60.35	0
60.35	64.94	1
64.94	65.45	2
65.45	66.98	1
66.98	67.49	0
67.49	68.51	1
68.51	69.02	0
69.02	72.08	1
72.08	73.1	2
73.1	73.61	1
73.61	75.14	2
75.14	75.2	1
75.2	75.4	3
75.4	78.91	1
78.91	80.44	2
80.44	83.7	1
83.7	83.9	3
83.9	84	1
84	84.2	3
84.2	84.41	1
84.41	85.43	2
85.43	86.45	0
86.45	88.3	1
88.3	88.4	3
88.4	88.5	1
88.5	88.7	3
88.7	88.8	1
88.8	89	3
89	91.54	1
91.54	91.6	2
91.6	91.8	3
91.8	93.78	2
93.78	94.29	0
94.29	97.35	1
97.35	98.88	2
98.88	99.9	1
99.9	102.2	2
102.2	102.3	3
102.3	103.57	2
103.57	104.08	0
104.08	104.4	1
104.4	104.5	3
104.5	104.69	1
104.69	106.22	2
106.22	107.75	0
107.75	109.28	1
109.28	109.79	2
109.79	110.81	0
110.81	114.89	1
114.89	115.91	0
115.91	116.93	1
116.93	117.95	0
117.95	120.5	2
120.5	121.01	0
121.01	122.03	1
122.03	123.4	2
123.4	123.5	3
123.5	123.6	2
123.6	123.7	3
123.7	124.27	2
124.27	125.8	0
125.8	126.82	2
126.82	127.33	0
127.33	128.35	1
128.35	135.49	2
135.49	136.51	0
136.51	137.4	2
137.4	137.5	3
137.5	138.14	2
138.14	138.4	1
138.4	138.5	3
138.5	140.28	1
140.28	144.36	2
144.36	144.87	0
144.87	146.3	2
146.3	146.4	3
146.4	146.5	2
146.5	147.01	1
147.01	148.03	2
148.03	150.07	1
150.07	150.58	2
150.58	151.6	1
151.6	151.9	2
151.9	152	3
152	152.72	2
152.72	154.25	0
154.25	155.27	1
155.27	156.29	2
156.29	156.8	1
156.8	157.31	0
157.31	158.84	2
158.84	159.35	1
159.35	161.9	2
161.9	162.92	1
162.92	163.43	2
163.43	163.5	1
163.5	163.7	3
163.7	164.65	1
164.65	168.73	2
168.73	169.24	1
169.24	170.77	2
170.77	171.6	1
171.6	171.7	3
171.7	172.91	1
172.91	174.95	2
174.95	176.6	1
176.6	177.2	3
177.2	177.59	1
177.59	179.12	2
179.12	180.14	1
180.14	183.71	2
183.71	183.9	1
183.9	184	3
184	184.2	1
184.2	184.3	3
184.3	184.93	1
184.93	185.44	0
185.44	185.8	1
185.8	186	3
186	187	1
187	187.1	3
187.1	187.27	1
187.27	188.8	2
188.8	189.31	0
189.31	191.35	2
191.35	191.5	1
191.5	191.6	3
191.6	192.5	1
192.5	192.7	3
192.7	193.18	1
193.18	193.5	2
193.5	193.7	3
193.7	193.8	2
193.8	194	3
194	194.09	2
194.09	194.2	1
194.2	194.3	3
194.3	194.7	1
194.7	197.25	2
197.25	198.27	1
198.27	198.3	2
198.3	198.4	3
198.4	200.4	2
200.4	200.5	3
200.5	201.02	2
201.02	202.04	1
202.04	202.55	2
202.55	204.08	1
204.08	204.59	2
204.59	207.14	1
207.14	210.2	2
210.2	211.22	1
211.22	211.73	2
211.73	212.24	0
212.24	217	2
217	217.1	3
217.1	217.2	2
217.2	217.3	3
217.3	218.56	2
218.56	219.07	1
219.07	220.09	2
220.09	220.6	0
220.6	221.62	2
221.62	224.68	1
224.68	228.76	2
228.76	229.27	0
229.27	239.98	2
239.98	240.49	0
240.49	241.51	2
241.51	242.53	0
242.53	247.8	2
247.8	247.9	3
247.9	248.24	2
248.24	249.26	1
249.26	249.4	2
249.4	249.5	3
249.5	250.38	2
250.38	250.89	0
250.89	251.4	1
251.4	254.97	2
254.97	255.99	0
255.99	258.54	2
258.54	260.07	0
260.07	264.2	2
264.2	264.4	3
264.4	265.37	2
265.37	265.88	1
265.88	267.41	2
267.41	267.92	0
267.92	269.45	2
269.45	269.96	1
269.96	272.51	2
272.51	273.02	0
273.02	276.59	2
276.59	277.61	1
277.61	278.12	0
278.12	280.67	2
280.67	282.2	1
282.2	283.6	2
283.6	283.7	3
283.7	287.4	2
287.4	287.91	0
287.91	296.58	2
296.58	297.09	0
297.09	302.19	2
302.19	303.72	0
303.72	306.78	1
306.78	307.8	2
307.8	308.82	1
308.82	311.37	2
311.37	311.88	0
311.88	314.43	2
314.43	314.94	0
314.94	315.45	1
315.45	318.51	2
318.51	319.02	0
319.02	320.55	2
320.55	321.57	0
321.57	324.63	2
324.63	326.67	1
326.67	327.18	0
327.18	329.22	2
329.22	329.73	0
329.73	330.75	1
330.75	331.26	2
331.26	332.28	1
332.28	334.32	2
334.32	334.83	1
334.83	335.34	2
335.34	335.7	1
335.7	335.9	3
335.9	336.56	1
336.56	337.07	0
337.07	339.62	2
339.62	340.13	0
340.13	341.15	1
341.15	342.17	2
342.17	342.68	1
342.68	346.76	2
346.76	347.27	1
347.27	350.84	2
350.84	351.35	1
351.35	351.86	2
351.86	352.37	0
352.37	353.39	1
353.39	353.9	0
353.9	354.92	1
354.92	356.96	0
356.96	357.98	1
357.98	359	0
359	359.51	2
359.51	360.02	1
360.02	360.53	0
360.53	361.04	1
361.04	363.1	2
363.1	363.2	3
363.2	363.3	2
363.3	363.4	3
363.4	363.79	2
363.79	364.3	1
364.3	364.81	0
364.81	366.85	2
366.85	367.36	0
367.36	367.87	1
367.87	369.4	2
369.4	370.93	0
370.93	371.95	2
371.95	372.97	1
372.97	373.99	0
373.99	374.5	1
374.5	375.01	0
375.01	376.5	2
376.5	376.7	3
376.7	378.27	2
378.27	378.6	1
378.6	378.7	3
378.7	378.88	1
378.88	379.9	2
379.9	380.1	3
380.1	382.65	1
382.65	383.16	2
383.16	383.67	0
383.67	385.2	1
385.2	385.71	0
385.71	388.26	2
388.26	388.77	0
388.77	391.32	1
391.32	402.54	2
402.54	403.05	0
403.05	404.58	2
404.58	405.09	0
405.09	406.11	1
406.11	407.64	2
407.64	409.17	1
409.17	410.19	0
410.19	411.72	1
411.72	412.74	0
412.74	413.76	2
413.76	415.8	1
415.8	416.31	2
416.31	416.82	0
416.82	417.1	1
417.1	417.3	3
417.3	421.1	1
421.1	421.61	2
421.61	422.7	1
422.7	422.8	3
422.8	422.9	1
422.9	423	3
423	423.1	1
423.1	423.2	3
423.2	424.97	1
424.97	426.5	2
426.5	427.01	0
427.01	430.58	1
430.58	433.13	0
433.13	433.64	2
433.64	433.8	1
433.8	434.5	3
434.5	434.6	1
434.6	434.7	3
434.7	434.8	1
434.8	435.1	3
435.1	435.25	1
435.25	436.78	2
436.78	437.29	0
437.29	438.31	2
438.31	438.82	0
438.82	439.33	1
439.33	440.86	2
440.86	441.37	0
441.37	441.88	1
441.88	442.39	2
442.39	442.9	0
442.9	444.94	1
444.94	445.45	0
445.45	447.49	2
447.49	448	0
448	448.2	2
448.2	448.4	3
448.4	448.5	2
448.5	448.6	3
448.6	448.81	2
448.81	449.83	1
449.83	450.85	2
450.85	451.36	1
451.36	451.4	2
451.4	451.6	3
451.6	453.1	2
453.1	453.2	3
453.2	453.7	2
453.7	454.21	0
454.21	456.7	2
456.7	456.8	3
456.8	456.86	2
456.86	458.9	1
458.9	459.41	0
459.41	460.8	1
460.8	460.9	3
460.9	462.06	1
462.06	462.57	0
462.57	464.61	1
464.61	465.12	0
465.12	468.3	1
468.3	468.4	3
468.4	469.3	1
469.3	469.81	2
469.81	469.9	1
469.9	470.2	3
470.2	470.3	1
470.3	470.6	3
470.6	471.6	1
471.6	471.7	3
471.7	472.55	1
472.55	473.06	2
473.06	473.5	0
473.5	473.6	3
473.6	473.67	0
473.67	474.18	2
474.18	475.2	1
475.2	479.1	2
479.1	479.2	3
479.2	482.44	2
482.44	483.46	0
483.46	484	2
484	484.2	3
484.2	485.1	2
485.1	485.2	3
485.2	486.31	2
486.31	487.84	1
487.84	488.35	2
488.35	490.39	1
490.39	490.9	2
490.9	495	1
495	495.1	3
495.1	496.61	1
496.61	502.9	2
502.9	503	3
503	504.87	2
504.87	505.38	0
505.38	505.5	1
505.5	505.6	3
505.6	507.8	1
507.8	508.1	3
508.1	509.35	1
509.35	509.8	2
509.8	509.9	3
509.9	510.1	2
510.1	510.2	3
510.2	512.1	2
512.1	512.2	1
512.2	512.3	3
512.3	513.6	1
513.6	513.7	3
513.7	513.83	1
513.83	514.1	2
514.1	514.2	3
514.2	514.3	2
514.3	514.6	3
514.6	514.8	2
514.8	515	3
515	515.45	2
515.45	516.47	1
516.47	518	2
518	518.51	0
518.51	522.3	2
522.3	522.4	3
522.4	522.6	2
522.6	522.7	3
522.7	523.81	2
523.81	524.83	0
524.83	535.5	2
535.5	535.6	3
535.6	536.66	2
536.66	536.7	1
536.7	536.8	3
536.8	537.78	1
537.78	538.29	0
538.29	538.9	2
538.9	539	3
539	539.1	2
539.1	539.3	3
539.3	544.71	2
544.71	545.22	1
545.22	547.7	2
547.7	547.8	3
547.8	547.9	2
547.9	548	3
548	550.52	2
550.52	552.05	0
552.05	552.6	2
552.6	552.7	3
552.7	553.68	2
553.68	553.7	1
553.7	553.8	3
553.8	555.1	1
555.1	555.3	3
555.3	557.2	1
557.2	557.3	3
557.3	557.65	1
557.65	559.4	2
559.4	559.6	3
559.6	560.3	2
560.3	560.5	3
560.5	560.6	2
560.6	560.8	3
560.8	560.9	2
560.9	561	3
561	561.41	2
561.41	563.96	1
563.96	564.47	0
564.47	564.6	2
564.6	564.7	3
564.7	565.59	2
565.59	566.1	1
566.1	567.12	2
567.12	568.14	1
568.14	568.6	2
568.6	568.9	3
568.9	569.46	2
569.46	569.5	1
569.5	569.6	3
569.6	570.07	1
570.07	572.62	2
572.62	573.13	1
573.13	573.64	2
573.64	574.15	1
574.15	574.66	2
574.66	575.17	1
575.17	579.76	2
579.76	580.27	0
580.27	583.4	2
583.4	583.5	3
583.5	587	2
587	587.51	0
587.51	591.59	2
591.59	592.1	0
592.1	594.14	1
594.14	595.67	0
595.67	596.69	2
596.69	597.71	1
597.71	598.22	0
598.22	599.75	2
599.75	600.77	1
600.77	601.28	2
601.28	601.79	1
601.79	604.4	2
