0	0.52	0
0.52	3	1
3	3.3	3
3.3	3.4	1
3.4	3.5	3
3.5	3.9	1
3.9	4	3
4	4.1	1
4.1	4.2	3
4.2	4.3	1
4.3	4.5	3
4.5	5.91	1
5.91	8.97	2
8.97	9.2	1
9.2	9.6	3
9.6	9.7	1
9.7	9.8	3
9.8	10.5	1
10.5	10.9	3
10.9	16.6	1
16.6	16.7	3
16.7	17.62	1
17.62	22.21	2
22.21	22.72	1
22.72	23.23	2
23.23	23.74	1
23.74	24.25	2
24.25	24.76	1
24.76	32.41	2
32.41	32.92	0
32.92	33.6	1
33.6	33.7	3
33.7	37.9	1
37.9	38	3
38	39.8	1
39.8	40	3
40	40.2	1
40.2	40.3	3
40.3	40.56	1
40.56	41.58	0
41.58	46.68	1
46.68	47.19	2
47.19	47.7	0
47.7	50.9	1
50.9	51.2	3
51.2	51.3	1
51.3	51.4	3
51.4	54	1
54	54.2	3
54.2	56.9	1
56.9	57.1	3
57.1	57.68	1
57.68	58.19	2
58.19	58.7	0
58.7	60.74	1
60.74	61.25	2
61.25	61.76	0
61.76	61.8	1
61.8	62.2	3
62.2	62.67	1
62.67	63.18	2
63.18	63.3	1
63.3	63.4	3
63.4	64.4	1
64.4	64.6	3
64.6	65.9	1
65.9	66	3
66	67.66	1
67.66	68.17	2
68.17	69.19	0
69.19	70.72	1
70.72	71.4	2
71.4	71.6	3
71.6	71.94	2
71.94	72.1	1
72.1	72.2	3
72.2	76.2	1
76.2	76.3	3
76.3	77.24	1
77.24	78.2	2
78.2	78.4	3
78.4	89.17	2
89.17	89.68	0
89.68	90.19	2
90.19	93.25	1
93.25	95.29	2
95.29	96.82	1
96.82	97.33	2
97.33	97.84	1
97.84	100.9	2
100.9	101.92	1
101.92	104.7	2
104.7	104.8	3
104.8	105	2
105	105.1	3
105.1	105.2	2
105.2	105.3	3
105.3	115.99	2
115.99	116.5	0
116.5	116.8	1
116.8	116.9	3
116.9	117.62	1
117.62	121.7	2
121.7	123.7	1
123.7	123.8	3
123.8	124.35	1
124.35	125.2	2
125.2	125.3	3
125.3	127	2
127	128.02	1
128.02	129.04	0
129.04	131.08	1
131.08	133.4	2
133.4	133.5	3
133.5	133.73	2
133.73	134.24	1
134.24	135.77	2
135.77	139.34	1
139.34	139.85	0
139.85	140.4	1
140.4	140.7	3
140.7	141.17	1
141.17	141.68	2
141.68	144.74	1
144.74	146.27	2
146.27	146.78	0
146.78	150.86	2
150.86	151.88	1
151.88	152.39	2
152.39	154.43	1
154.43	154.94	0
154.94	155	1
155	155.1	3
155.1	155.2	1
155.2	155.4	3
155.4	156	1
156	156.2	3
156.2	157.2	1
157.2	157.3	3
157.3	158.8	1
158.8	159.3	3
159.3	159.6	1
159.6	159.7	3
159.7	160.22	1
160.22	160.73	2
160.73	161.24	1
161.24	161.75	0
161.75	163.2	1
163.2	163.3	3
163.3	163.38	1
163.38	163.4	0
163.4	163.7	3
163.7	164.7	0
164.7	166.74	1
166.74	167.25	0
167.25	168.3	1
168.3	168.4	3
168.4	168.6	1
168.6	168.7	3
168.7	176.12	1
176.12	177.65	2
177.65	178.16	1
178.16	178.67	2
178.67	180.71	1
180.71	181.1	2
181.1	181.2	3
181.2	181.32	2
181.32	181.7	1
181.7	181.9	3
181.9	182.03	1
182.03	182.54	0
182.54	183.05	1
183.05	183.56	0
183.56	185.09	1
185.09	185.6	2
185.6	188.15	1
188.15	189.1	2
189.1	189.2	3
189.2	190	2
190	190.1	3
190.1	190.39	2
190.39	192.94	1
192.94	193.45	2
193.45	193.8	1
193.8	193.9	3
193.9	194.1	1
194.1	194.2	3
194.2	196.2	1
196.2	197.22	2
197.22	197.73	1
197.73	201.81	2
201.81	202.6	1
202.6	202.8	3
202.8	203.03	1
203.03	209.15	2
209.15	209.66	0
209.66	212.72	2
212.72	213.23	1
213.23	217.82	2
217.82	218.33	0
218.33	218.5	1
218.5	218.7	3
218.7	219.04	1
219.04	221.59	2
221.59	222.61	0
222.61	223.12	1
223.12	225.67	2
225.67	226.69	1
226.69	235.36	2
235.36	235.87	0
235.87	237.91	2
237.91	238.42	0
238.42	243.7	2
243.7	243.8	3
243.8	243.9	2
243.9	244	3
244	249.84	2
249.84	250.35	0
250.35	252.39	2
252.39	252.9	1
252.9	259.53	2
259.53	260.55	1
260.55	262.08	2
262.08	263.61	1
263.61	265.65	2
265.65	267.18	1
267.18	267.69	0
267.69	270.75	2
270.75	272.28	1
272.28	277.89	2
277.89	278.91	1
278.91	280.44	2
280.44	280.95	0
280.95	281.46	2
281.46	281.97	1
281.97	286.56	2
286.56	287.07	0
287.07	288.8	2
288.8	289	3
289	292.37	2
292.37	292.88	1
292.88	295.94	2
295.94	296.45	0
296.45	300.53	2
300.53	301.55	1
301.55	305.63	2
305.63	306.14	0
306.14	308.18	2
308.18	308.69	0
308.69	311.75	2
311.75	312.77	0
312.77	312.8	2
312.8	313	3
313	316.03	2
316.03	317.05	1
317.05	317.56	2
317.56	318.07	1
318.07	318.4	2
318.4	318.5	3
318.5	319.19	2
319.19	319.7	0
319.7	325.31	2
325.31	325.82	0
325.82	326.3	1
326.3	326.5	3
326.5	327.55	1
327.55	328.3	2
328.3	328.5	3
328.5	329.28	2
329.28	329.5	1
329.5	329.6	3
329.6	330.4	1
330.4	330.5	3
330.5	331.01	1
331.01	331.52	2
331.52	332.03	0
332.03	332.54	1
332.54	333.1	2
333.1	333.2	3
333.2	333.5	2
333.5	333.6	3
333.6	333.76	2
333.76	335.29	1
335.29	335.8	2
335.8	336.6	1
336.6	336.7	3
336.7	337.43	1
337.43	338.96	2
338.96	342.02	1
342.02	342.53	0
