0	0.5	0
0.5	0.8	3
0.8	0.82	0
0.82	3.9	1
3.9	4.1	3
4.1	4.59	1
4.59	4.9	0
4.9	5.2	3
5.2	5.3	0
5.3	5.4	3
5.4	6.01	0
6.01	8.05	1
8.05	8.56	0
8.56	13.15	1
13.15	13.66	2
13.66	14.17	0
14.17	17.74	1
17.74	18.25	2
18.25	18.76	0
18.76	19.27	2
19.27	21.82	1
21.82	22.33	0
22.33	23.35	2
23.35	25.9	1
25.9	26.41	2
26.41	27.94	1
27.94	28.96	0
28.96	29.5	1
29.5	29.6	3
29.6	33.14	1
33.14	33.65	0
33.65	35.1	1
35.1	35.6	3
35.6	35.68	1
35.68	36.7	0
36.7	38.74	1
38.74	39.1	2
39.1	39.3	3
39.3	39.96	2
39.96	40.7	1
40.7	40.8	3
40.8	41.59	1
41.59	42.1	2
42.1	43.12	1
43.12	43.63	2
43.63	44.14	1
44.14	46.18	2
46.18	51.28	1
51.28	51.79	0
51.79	52	1
52	52.1	3
52.1	53.93	1
53.93	54.44	0
54.44	58.01	1
58.01	58.52	0
58.52	60.05	1
60.05	61.07	0
61.07	63.3	1
63.3	63.4	3
63.4	63.5	1
63.5	63.7	3
63.7	63.8	1
63.8	63.9	3
63.9	64.2	1
64.2	64.3	3
64.3	64.4	1
64.4	64.5	3
64.5	64.73	1
64.73	67.28	2
67.28	67.79	0
67.79	70.85	1
70.85	71.36	0
71.36	71.7	1
71.7	72.1	3
72.1	72.9	1
72.9	73.1	3
73.1	75.02	1
75.02	76.04	2
76.04	76.55	0
76.55	77.57	1
77.57	78.08	2
78.08	79.61	1
79.61	80.63	2
80.63	81.14	0
81.14	82.16	2
82.16	83.69	1
83.69	86.75	2
86.75	87.9	1
87.9	88	3
88	89.91	1
89.91	91.44	2
91.44	92.5	1
92.5	92.6	3
92.6	93.07	1
93.07	94.6	2
94.6	95.11	1
95.11	95.62	2
95.62	96.13	0
96.13	96.64	1
96.64	98.17	2
98.17	100.72	1
100.72	103.78	2
103.78	104.8	1
104.8	105.82	2
105.82	106.33	0
106.33	108.37	1
108.37	109.39	2
109.39	109.9	1
109.9	111.43	2
111.43	111.94	1
111.94	112.8	2
112.8	112.9	3
112.9	113	2
113	113.2	3
113.2	113.77	2
113.77	115.3	1
115.3	116.32	2
116.32	119.89	1
119.89	120.91	2
120.91	121.5	1
121.5	121.6	3
121.6	122.03	1
122.03	122.2	2
122.2	122.3	3
122.3	123.15	2
123.15	125.7	1
125.7	127.74	2
127.74	129.27	1
129.27	130.9	2
130.9	131	3
131	131.2	2
131.2	131.3	3
131.3	136.1	2
136.1	136.8	1
136.8	137	3
137	137.83	1
137.83	138.34	0
138.34	141.4	1
141.4	147.52	2
147.52	147.7	1
147.7	147.8	3
