0	0.01	0
0.01	2.5	1
2.5	2.6	3
2.6	3.8	1
3.8	3.9	3
3.9	6.33	1
6.33	6.84	0
6.84	7.3	2
7.3	7.4	3
7.4	7.7	2
7.7	7.8	3
7.8	7.9	2
7.9	8	3
8	8.16	2
8.16	9.18	1
9.18	10.2	2
10.2	11.22	1
11.22	16.83	2
16.83	17.34	0
17.34	19.89	2
19.89	20.4	0
20.4	21.42	1
21.42	24.48	2
24.48	24.99	0
24.99	31.62	2
31.62	32.13	0
32.13	33.4	2
33.4	33.5	3
33.5	34.27	2
34.27	34.78	0
34.78	35.8	1
35.8	36.82	2
36.82	37.33	1
37.33	43.45	2
43.45	44.47	1
44.47	46.51	2
46.51	47.02	1
47.02	48.04	2
48.04	48.55	0
48.55	51.61	2
51.61	52.12	1
52.12	55.18	2
55.18	55.69	1
55.69	56.2	2
56.2	57.22	1
57.22	59.1	2
59.1	59.2	3
59.2	60.3	2
60.3	60.4	3
60.4	64.05	2
64.05	64.56	1
64.56	67.62	2
67.62	68.13	1
68.13	75.78	2
75.78	77.31	1
77.31	77.82	2
77.82	78.33	1
78.33	80.37	2
80.37	80.88	0
80.88	88.02	2
88.02	89.04	1
89.04	90.06	2
90.06	90.4	1
90.4	90.5	3
90.5	91	1
91	91.7	3
91.7	91.8	1
91.8	91.9	3
91.9	93	1
93	95.04	2
95.04	95.55	0
95.55	97.59	2
97.59	99.63	1
99.63	101.5	2
101.5	101.6	3
101.6	104.8	2
104.8	105	3
105	108.09	2
108.09	108.6	0
108.6	110.13	1
110.13	111.2	2
111.2	111.3	3
111.3	113.8	2
113.8	115.33	1
115.33	116.35	2
116.35	116.86	1
116.86	118.9	2
118.9	119.41	0
119.41	119.5	1
119.5	119.6	3
119.6	123.08	1
123.08	126.6	2
126.6	126.7	3
126.7	126.75	2
126.75	127.26	1
127.26	134.4	2
134.4	134.91	1
134.91	136.95	2
136.95	137.46	0
137.46	137.97	1
137.97	138.99	2
138.99	140.52	1
140.52	141.03	2
141.03	141.54	1
141.54	146.3	2
146.3	146.4	3
146.4	147.25	2
147.25	148.78	1
148.78	149.29	2
149.29	149.8	1
149.8	150.31	2
150.31	150.82	0
150.82	153.88	2
153.88	154.39	0
154.39	156.94	2
156.94	157.2	1
157.2	157.3	3
157.3	157.55	1
157.55	158.06	0
158.06	158.57	2
158.57	159.9	1
159.9	160.1	3
160.1	160.8	1
160.8	161	3
161	161.52	1
161.52	168.8	2
168.8	168.9	3
168.9	170.5	2
170.5	170.7	3
170.7	171.4	2
171.4	171.5	3
171.5	176.2	2
176.2	176.71	0
176.71	177.5	1
177.5	177.6	3
177.6	178.34	1
178.34	178.85	2
178.85	179.36	1
179.36	180.38	2
180.38	180.89	1
180.89	181.91	2
181.91	182.42	0
182.42	185.5	2
185.5	185.6	3
185.6	187.11	2
187.11	188.13	1
188.13	195.7	2
195.7	195.8	3
195.8	196.1	2
196.1	196.2	3
196.2	196.4	2
196.4	196.5	3
196.5	197.61	2
197.61	198.12	0
198.12	199.14	2
199.14	199.65	1
199.65	200.67	2
200.67	202.2	1
202.2	202.71	2
202.71	204.24	1
204.24	207.2	2
207.2	207.3	3
207.3	207.4	2
207.4	207.91	0
207.91	209.95	2
209.95	210.46	1
210.46	212.7	2
212.7	212.9	3
212.9	214.3	2
214.3	214.4	3
214.4	216.88	2
216.88	217.39	1
217.39	217.9	2
217.9	220.45	1
220.45	220.96	2
220.96	221.98	1
221.98	223	2
223	223.3	1
223.3	223.4	3
223.4	223.61	1
223.61	224.63	2
224.63	226.16	1
226.16	226.7	2
226.7	226.8	3
226.8	227.28	2
227.28	227.8	1
227.8	228	3
228	228.5	1
228.5	229.9	2
229.9	230	3
230	230.13	2
230.13	230.7	1
230.7	231.1	3
231.1	231.55	1
231.55	232.06	2
232.06	233.6	1
233.6	233.7	3
233.7	234.2	1
234.2	236.75	2
236.75	237	1
237	237.1	3
237.1	237.36	1
237.36	237.87	2
237.87	238.38	1
238.38	239.91	2
239.91	240.42	1
240.42	241.95	2
241.95	242.1	1
242.1	242.2	3
242.2	242.4	1
242.4	242.5	3
242.5	246.74	1
246.74	247.25	0
247.25	248.78	1
248.78	249.29	0
249.29	251.84	1
251.84	252.3	0
252.3	252.7	3
252.7	252.75	0
252.75	254.28	2
254.28	254.3	1
254.3	254.5	3
254.5	255.3	1
255.3	255.4	3
255.4	257.64	1
257.64	258.15	0
258.15	258.66	1
258.66	259.17	0
259.17	260.19	1
260.19	261.5	2
261.5	261.6	3
261.6	262.33	2
262.33	263	1
263	263.1	3
263.1	263.7	1
263.7	263.8	3
263.8	264.2	1
264.2	264.3	3
264.3	264.4	1
264.4	264.5	3
264.5	264.77	1
264.77	265.79	2
265.79	266.1	1
266.1	266.3	3
266.3	268.3	1
268.3	268.6	3
268.6	269	1
269	269.1	3
269.1	271.5	1
271.5	271.7	3
271.7	272.2	1
272.2	272.7	2
272.7	272.8	3
272.8	273	2
273	273.1	3
273.1	274.44	2
274.44	274.95	1
274.95	275.1	2
275.1	275.2	3
275.2	276.07	2
276.07	276.7	1
276.7	276.8	3
276.8	277.7	1
277.7	278.21	0
278.21	278.72	1
278.72	279.23	2
279.23	279.6	1
279.6	279.7	3
279.7	280.35	1
280.35	281.37	2
281.37	281.9	1
281.9	282.1	3
282.1	282.3	1
282.3	282.4	3
282.4	282.9	1
282.9	283	3
283	283.3	1
283.3	283.4	3
283.4	284.42	1
284.42	285.44	2
285.44	285.95	0
285.95	287.48	1
287.48	289.01	2
289.01	289.1	1
289.1	289.2	3
289.2	289.3	1
289.3	289.4	3
289.4	289.72	1
289.72	293.29	2
293.29	293.8	0
293.8	294.31	1
294.31	295.84	2
295.84	296.35	0
296.35	296.86	1
296.86	297.37	2
297.37	298.9	1
298.9	301.45	2
301.45	301.96	0
301.96	309.61	2
309.61	310.4	1
310.4	310.5	3
310.5	311.24	1
311.24	313.79	2
313.79	313.9	1
313.9	314	3
314	314.4	1
314.4	314.91	0
314.91	315.93	1
315.93	316.44	2
316.44	317.1	1
317.1	317.2	3
317.2	319.5	1
319.5	319.6	3
319.6	319.7	1
319.7	320.21	2
320.21	320.72	1
320.72	321.23	2
321.23	321.74	1
321.74	323.27	2
323.27	324	1
324	324.3	3
324.3	324.4	1
324.4	324.5	3
324.5	325.71	1
325.71	325.9	2
325.9	326.3	3
326.3	328.66	2
328.66	329.17	0
329.17	331.21	1
331.21	333.6	2
333.6	333.7	3
333.7	334.7	2
334.7	334.8	3
334.8	338.55	2
338.55	339.06	1
339.06	341.1	2
341.1	341.61	0
